Vendedor Provincia;Vendedor Departamento;Producto;Variedad;Volumen (litros);Fecha;Precio;Forma de Pago
MENDOZA                       ;MAIPU                         ;VINO VARIETAL BLANCO                                        ;TORRONTES RIOJANO-- -  - ;378121;2022-09-15;100;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;7155;2022-09-15;113,44;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;VINO TINTO                                                  ;-- -  - ;12018;2022-09-15;95;DIFERIDO                      
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;25000;2022-09-15;140;CONTADO                       
SAN JUAN                      ;ALBARDON                      ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;40000;2022-09-15;55;CONTADO                       
MENDOZA                       ;GENERAL ALVEAR                ;VINO BLANCO                                                 ;-- -  - ;21056;2022-09-14;62;DIFERIDO                      
MENDOZA                       ;GENERAL ALVEAR                ;VINO TINTO                                                  ;-- -  - ;15252;2022-09-14;62;DIFERIDO                      
MENDOZA                       ;GENERAL ALVEAR                ;VINO TINTO                                                  ;-- -  - ;30020;2022-09-14;62;DIFERIDO                      
MENDOZA                       ;GENERAL ALVEAR                ;VINO TINTO                                                  ;-- -  - ;22569;2022-09-14;62;DIFERIDO                      
SAN JUAN                      ;CHIMBAS                       ;VINO TINTO                                                  ;-- -  - ;29262;2022-09-14;85;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;96000;2022-09-14;42;DIFERIDO                      
SAN JUAN                      ;VEINTICINCO DE MAYO           ;VINO BLANCO                                                 ;-- -  - ;10000;2022-09-14;60;CONTADO                       
MENDOZA                       ;RIVADAVIA                     ;VINO TINTO                                                  ;-- -  - ;5790;2022-09-14;47;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;VINO TINTO                                                  ;-- -  - ;13230;2022-09-14;47;DIFERIDO                      
NEUQUEN                       ;FALSO;VINO VARIETAL A CERTIFICAR TINTO                            ;MALBEC-- -  - ;2456;2022-09-14;60;DIFERIDO                      
SAN JUAN                      ;VEINTICINCO DE MAYO           ;VINO TINTO                                                  ;-- -  - ;12513;2022-09-14;85;CONTADO                       
MENDOZA                       ;SAN CARLOS                    ;VINO TINTO                                                  ;-- -  - ;212362;2022-09-14;87,5;CONTADO                       
MENDOZA                       ;RIVADAVIA                     ;VINO TINTO                                                  ;-- -  - ;5772;2022-09-14;90;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;VINO TINTO                                                  ;-- -  - ;22764;2022-09-14;120;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;VINO TINTO                                                  ;-- -  - ;7000;2022-09-14;120;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;VINO TINTO                                                  ;-- -  - ;3936;2022-09-14;120;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;VINO TINTO                                                  ;-- -  - ;11880;2022-09-14;120;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;VINO TINTO                                                  ;-- -  - ;19596;2022-09-14;120;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;19528;2022-09-14;51,5;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;76956;2022-09-14;40;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;35735;2022-09-14;40;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;30340;2022-09-14;40;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;MOSTO CONCENTRADO BLANCO                                    ;-- -  - ;2000;2022-09-14;100;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;123500;2022-09-14;70;DIFERIDO                      
SAN JUAN                      ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;596560;2022-09-14;110;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;335169;2022-09-14;85;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;464831;2022-09-14;85;DIFERIDO                      
SAN JUAN                      ;ANGACO                        ;VINO BLANCO                                                 ;-- -  - ;29136;2022-09-14;60;DIFERIDO                      
SAN JUAN                      ;ANGACO                        ;VINO BLANCO                                                 ;-- -  - ;23704;2022-09-14;60;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;15060;2022-09-14;115;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;15800;2022-09-14;80;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO BLANCO                                                 ;-- -  - ;21252;2022-09-14;65;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;18054;2022-09-14;75;DIFERIDO                      
MENDOZA                       ;SAN RAFAEL                    ;VINO ROSADO                                                 ;-- -  - ;5935;2022-09-14;40;CONTADO                       
MENDOZA                       ;SAN RAFAEL                    ;VINO ROSADO                                                 ;-- -  - ;4221;2022-09-14;35;CONTADO                       
MENDOZA                       ;SAN RAFAEL                    ;VINO ROSADO                                                 ;-- -  - ;17476;2022-09-14;72;CONTADO                       
MENDOZA                       ;SAN RAFAEL                    ;VINO TINTO                                                  ;-- -  - ;1000;2022-09-14;120;CONTADO                       
SAN JUAN                      ;ALBARDON                      ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;40000;2022-09-14;55;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL BLANCO                                        ;TORRONTES RIOJANO-OTRAS VAR.BLANCAS P/VINIFICAR- - OTRAS VAR.BLANCAS P/VINIFICAR  - ;2625;2022-09-14;247,06;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO RESERVA VARIETAL BLANCO                                ;CHARDONNAY-- -  - ;495;2022-09-14;417,12;CONTADO                       
SAN JUAN                      ;CAUCETE                       ;VINO BLANCO                                                 ;-- -  - ;53000;2022-09-14;59;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;18500;2022-09-14;110;CONTADO                       
SAN JUAN                      ;ANGACO                        ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;41390;2022-09-14;55;CONTADO                       
MENDOZA                       ;RIVADAVIA                     ;VINO TINTO                                                  ;-- -  - ;5376;2022-09-14;145;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;VINO TINTO                                                  ;-- -  - ;45480;2022-09-14;47;DIFERIDO                      
MENDOZA                       ;SAN CARLOS                    ;VINO VARIETAL TINTO                                         ;MALBEC-OTRAS VARIED TINTAS P/VINIF.- - OTRAS VARIED TINTAS P/VINIF.   - ;100000;2022-09-14;125;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL BLANCO                                        ;TORRONTES RIOJANO-- -  - ;740;2022-09-14;120;CONTADO                       
SAN JUAN                      ;CHIMBAS                       ;VINO TINTO                                                  ;-- -  - ;23424;2022-09-13;85;CONTADO                       
SAN JUAN                      ;CHIMBAS                       ;VINO TINTO                                                  ;-- -  - ;12342;2022-09-13;85;CONTADO                       
SAN JUAN                      ;ANGACO                        ;VINO BLANCO                                                 ;-- -  - ;22956;2022-09-13;60;CONTADO                       
SAN JUAN                      ;SARMIENTO                     ;VINO BLANCO                                                 ;-- -  - ;44940;2022-09-13;60;CONTADO                       
MENDOZA                       ;SAN RAFAEL                    ;VINO VARIETAL TINTO                                         ;SYRAH  (SHIRAZ-SIRAH)-OTRAS VARIED TINTAS P/VINIF.- - OTRAS VARIED TINTAS P/VINIF.   - ;2000;2022-09-13;120;CONTADO                       
SAN JUAN                      ;POCITO                        ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;13000;2022-09-13;51;DIFERIDO                      
SAN JUAN                      ;VEINTICINCO DE MAYO           ;VINO BLANCO                                                 ;-- -  - ;27988;2022-09-13;60;CONTADO                       
MENDOZA                       ;RIVADAVIA                     ;VINO TINTO                                                  ;-- -  - ;2556;2022-09-13;115;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;VINO TINTO                                                  ;-- -  - ;2856;2022-09-13;90;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;VINO TINTO                                                  ;-- -  - ;780;2022-09-13;100;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO ROSADO                                                 ;-- -  - ;50000;2022-09-13;40;CONTADO                       
MENDOZA                       ;RIVADAVIA                     ;VINO TINTO                                                  ;-- -  - ;5838;2022-09-13;215;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;VINO TINTO                                                  ;-- -  - ;12732;2022-09-13;215;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;3636;2022-09-13;50;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO BLANCO                                                 ;-- -  - ;11545;2022-09-13;80;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO BLANCO                                                 ;-- -  - ;9552;2022-09-13;70;DIFERIDO                      
SAN JUAN                      ;ANGACO                        ;VINO BLANCO                                                 ;-- -  - ;52007;2022-09-13;60;CONTADO                       
SAN JUAN                      ;ANGACO                        ;VINO BLANCO                                                 ;-- -  - ;112049;2022-09-13;60;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;13330;2022-09-13;51,5;CONTADO                       
SAN JUAN                      ;CAUCETE                       ;VINO TINTO                                                  ;-- -  - ;4980;2022-09-13;78,55;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO TINTO                                                  ;-- -  - ;91500;2022-09-13;87,74;CONTADO                       
SAN JUAN                      ;CAPITAL                       ;VINO VARIETAL TINTO                                         ;MALBEC-OTRAS VAR.BLANCAS P/VINIFICAR- - OTRAS VAR.BLANCAS P/VINIFICAR  - ;31000;2022-09-13;238,4;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;100000;2022-09-13;90;CONTADO                       
MENDOZA                       ;JUNIN                         ;VINO TINTO                                                  ;-- -  - ;15617;2022-09-13;45;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;VINO TINTO                                                  ;-- -  - ;13312;2022-09-13;200;DIFERIDO                      
MENDOZA                       ;JUNIN                         ;VINO TINTO                                                  ;-- -  - ;1297;2022-09-13;45;DIFERIDO                      
MENDOZA                       ;SANTA ROSA                    ;VINO TINTO                                                  ;-- -  - ;13866;2022-09-13;90;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;22500;2022-09-13;40;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO VARIETAL TINTO                                         ;BONARDA-- -  - ;120200;2022-09-13;40;CONTADO                       
MENDOZA                       ;RIVADAVIA                     ;VINO TINTO                                                  ;-- -  - ;15348;2022-09-13;200;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;30100;2022-09-13;40;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL BLANCO                                        ;SEMILLON-- -  - ;1000;2022-09-13;180;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL BLANCO                                        ;CHARDONNAY-- -  - ;1000;2022-09-13;180;CONTADO                       
MENDOZA                       ;RIVADAVIA                     ;VINO BLANCO                                                 ;-- -  - ;190000;2022-09-13;40;CONTADO                       
MENDOZA                       ;RIVADAVIA                     ;VINO VARIETAL BLANCO                                        ;TORRONTES RIOJANO-OTRAS VAR.BLANCAS P/VINIFICAR- - OTRAS VAR.BLANCAS P/VINIFICAR  - ;200000;2022-09-13;42;CONTADO                       
SALTA                         ;CAFAYATE                      ;VINO TINTO                                                  ;-- -  - ;59018;2022-09-13;83,69;DIFERIDO                      
SAN JUAN                      ;SANTA LUCIA                   ;MOSTO CONCENTRADO RECTIFICADO BLANCO                        ;-- -  - ;10000;2022-09-13;2,2;DIFERIDO                      
SALTA                         ;CAFAYATE                      ;VINO TINTO                                                  ;-- -  - ;52942;2022-09-13;83,7;DIFERIDO                      
MENDOZA                       ;MAIPU                         ;VINO VARIETAL TINTO                                         ;MALBEC-OTRAS VARIED TINTAS P/VINIF.- - OTRAS VARIED TINTAS P/VINIF.   - ;110100;2022-09-13;111,57;CONTADO                       
MENDOZA                       ;GODOY CRUZ                    ;VINO BLANCO                                                 ;-- -  - ;5560;2022-09-13;125;CONTADO                       
MENDOZA                       ;GODOY CRUZ                    ;VINO VARIETAL TINTO                                         ;MALBEC-OTRAS VARIED TINTAS P/VINIF.- - OTRAS VARIED TINTAS P/VINIF.   - ;11000;2022-09-13;125;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO TINTO                                                  ;-- -  - ;10800;2022-09-13;90;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;20345;2022-09-13;85;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO BLANCO                                                 ;-- -  - ;32097;2022-09-13;65;CONTADO                       
SAN JUAN                      ;ANGACO                        ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;118563;2022-09-13;55;CONTADO                       
SAN JUAN                      ;ANGACO                        ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;6462;2022-09-13;55;CONTADO                       
MENDOZA                       ;GUAYMALLEN                    ;VINO TINTO                                                  ;-- -  - ;42500;2022-09-13;45;CONTADO                       
MENDOZA                       ;GUAYMALLEN                    ;VINO BLANCO                                                 ;-- -  - ;15500;2022-09-13;40;CONTADO                       
MENDOZA                       ;TUNUYAN                       ;VINO TINTO                                                  ;-- -  - ;6360;2022-09-13;99,9;DIFERIDO                      
SAN JUAN                      ;CAPITAL                       ;VINO BLANCO                                                 ;-- -  - ;6377;2022-09-13;57;CONTADO                       
SAN JUAN                      ;CAPITAL                       ;VINO BLANCO                                                 ;-- -  - ;20000;2022-09-13;57;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO BLANCO                                                 ;-- -  - ;58600;2022-09-13;70;CONTADO                       
MENDOZA                       ;GUAYMALLEN                    ;VINO VARIETAL TINTO                                         ;CABERNET SAUVIGNON-OTRAS VAR.BLANCAS P/VINIFICAR- - OTRAS VAR.BLANCAS P/VINIFICAR  - ;18600;2022-09-13;70;CONTADO                       
MENDOZA                       ;RIVADAVIA                     ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;200000;2022-09-13;62;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;63134;2022-09-13;62;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO VARIETAL BLANCO                                        ;MOSCATEL ROSADO-OTRAS VAR.BLANCAS P/VINIFICAR- - OTRAS VAR.BLANCAS P/VINIFICAR  - ;91000;2022-09-13;75;DIFERIDO                      
MENDOZA                       ;MAIPU                         ;VINO VARIETAL ENDULZADO TINTO                               ;MALBEC-- -  - ;96000;2022-09-13;163,4;CONTADO                       
MENDOZA                       ;JUNIN                         ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;25000;2022-09-13;50;DIFERIDO                      
MENDOZA                       ;SAN RAFAEL                    ;VINO TINTO                                                  ;-- -  - ;7848;2022-09-12;120;DIFERIDO                      
SAN JUAN                      ;CHIMBAS                       ;VINO TINTO                                                  ;-- -  - ;14324;2022-09-12;85;CONTADO                       
MENDOZA                       ;RIVADAVIA                     ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;28690;2022-09-12;170;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;11310;2022-09-12;170;DIFERIDO                      
MENDOZA                       ;JUNIN                         ;MOSTO CONCENTRADO BLANCO                                    ;-- -  - ;2000;2022-09-12;330;DIFERIDO                      
MENDOZA                       ;SAN RAFAEL                    ;VINO BLANCO                                                 ;-- -  - ;352100;2022-09-12;40;CONTADO                       
SAN JUAN                      ;VEINTICINCO DE MAYO           ;VINO TINTO                                                  ;-- -  - ;8135;2022-09-12;85;CONTADO                       
MENDOZA                       ;RIVADAVIA                     ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;25000;2022-09-12;66;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;12200;2022-09-12;57;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;55649;2022-09-12;57;DIFERIDO                      
MENDOZA                       ;TUPUNGATO                     ;VINO RESERVA VARIETAL TINTO                                 ;CABERNET FRANC-- -  - ;75;2022-09-12;200;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO VARIETAL TINTO                                         ;CABERNET SAUVIGNON-OTRAS VAR.BLANCAS P/VINIFICAR- - OTRAS VAR.BLANCAS P/VINIFICAR  - ;80000;2022-09-12;106,48;DIFERIDO                      
SAN JUAN                      ;ANGACO                        ;VINO BLANCO                                                 ;-- -  - ;50000;2022-09-12;60;CONTADO                       
SAN JUAN                      ;ANGACO                        ;VINO BLANCO                                                 ;-- -  - ;25000;2022-09-12;60;CONTADO                       
SAN JUAN                      ;CAUCETE                       ;VINO TINTO                                                  ;-- -  - ;11200;2022-09-12;82;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO VARIETAL TINTO                                         ;CABERNET FRANC-- -  - ;108;2022-09-12;100;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;54;2022-09-12;100;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO VARIETAL TINTO                                         ;VERDOT-- -  - ;54;2022-09-12;100;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL BLANCO                                        ;CHARDONNAY-- -  - ;12750;2022-09-12;35;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO BLANCO                                                 ;-- -  - ;140000;2022-09-12;57;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;110148;2022-09-12;82;DIFERIDO                      
MENDOZA                       ;MAIPU                         ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;108;2022-09-12;100;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;28852;2022-09-12;82;DIFERIDO                      
MENDOZA                       ;JUNIN                         ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;482170;2022-09-12;57,93;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;48000;2022-09-12;90;CONTADO                       
MENDOZA                       ;SAN RAFAEL                    ;VINO TINTO                                                  ;-- -  - ;29180;2022-09-12;35;CONTADO                       
SAN JUAN                      ;ALBARDON                      ;VINO TINTO                                                  ;-- -  - ;80000;2022-09-12;85;CONTADO                       
SAN JUAN                      ;ALBARDON                      ;VINO BLANCO                                                 ;-- -  - ;160000;2022-09-12;60;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO ROSADO                                                 ;-- -  - ;19900;2022-09-12;65;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO ROSADO                                                 ;-- -  - ;31280;2022-09-12;65;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO BLANCO                                                 ;-- -  - ;84500;2022-09-12;65;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;3073;2022-09-12;75;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;20630;2022-09-12;80;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;100000;2022-09-12;90;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO BLANCO                                                 ;-- -  - ;5417;2022-09-12;48;CONTADO                       
MENDOZA                       ;SAN RAFAEL                    ;VINO TINTO                                                  ;-- -  - ;22080;2022-09-12;50;CONTADO                       
MENDOZA                       ;SAN RAFAEL                    ;VINO BLANCO                                                 ;-- -  - ;7100;2022-09-12;40;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;1260;2022-09-12;60;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;19985;2022-09-12;60;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;10000;2022-09-12;60;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;VINO TINTO                                                  ;-- -  - ;2000;2022-09-12;40;DIFERIDO                      
MENDOZA                       ;SAN RAFAEL                    ;VINO TINTO                                                  ;-- -  - ;11722;2022-09-12;55;CONTADO                       
MENDOZA                       ;SAN RAFAEL                    ;VINO TINTO                                                  ;-- -  - ;21360;2022-09-12;55;CONTADO                       
MENDOZA                       ;SAN RAFAEL                    ;VINO TINTO                                                  ;-- -  - ;8160;2022-09-12;45;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO BLANCO                                                 ;-- -  - ;6396;2022-09-12;70;DIFERIDO                      
MENDOZA                       ;SANTA ROSA                    ;VINO TINTO                                                  ;-- -  - ;9564;2022-09-12;100;CONTADO                       
SAN JUAN                      ;CAUCETE                       ;VINO BLANCO                                                 ;-- -  - ;26024;2022-09-12;80;DIFERIDO                      
MENDOZA                       ;GUAYMALLEN                    ;VINO BLANCO                                                 ;-- -  - ;29222;2022-09-12;28;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;14160;2022-09-12;63;DIFERIDO                      
MENDOZA                       ;GUAYMALLEN                    ;VINO BLANCO                                                 ;-- -  - ;30198;2022-09-12;28;DIFERIDO                      
MENDOZA                       ;GUAYMALLEN                    ;VINO BLANCO                                                 ;-- -  - ;222760;2022-09-12;28;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO VARIETAL BLANCO                                        ;TORRONTES RIOJANO-- -  - ;24700;2022-09-12;105;CONTADO                       
MENDOZA                       ;RIVADAVIA                     ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;16773;2022-09-12;175;DIFERIDO                      
SAN JUAN                      ;ANGACO                        ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;70328;2022-09-12;55;CONTADO                       
SAN JUAN                      ;ANGACO                        ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;36453;2022-09-12;55;CONTADO                       
SAN JUAN                      ;ANGACO                        ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;18194;2022-09-12;55;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;MOSTO CONCENTRADO BLANCO                                    ;-- -  - ;1321;2022-09-12;330;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;17352;2022-09-12;63;DIFERIDO                      
MENDOZA                       ;GUAYMALLEN                    ;VINO VARIETAL BLANCO                                        ;CHARDONNAY-OTRAS VAR.BLANCAS P/VINIFICAR- - OTRAS VAR.BLANCAS P/VINIFICAR  - ;19000;2022-09-12;200;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;22584;2022-09-12;90;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;32445;2022-09-12;55;DIFERIDO                      
MENDOZA                       ;SAN RAFAEL                    ;VINO ROSADO                                                 ;-- -  - ;15720;2022-09-12;50;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;283200;2022-09-10;46;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;66167;2022-09-10;150;CONTADO                       
NEUQUEN                       ;FALSO;VINO VARIETAL TINTO                                         ;PINOT NEGRO-- -  - ;79000;2022-09-10;101,12;DIFERIDO                      
NEUQUEN                       ;FALSO;VINO VARIETAL TINTO                                         ;PINOT NEGRO-- -  - ;12000;2022-09-10;101,12;DIFERIDO                      
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;MALBEC-OTRAS VARIED TINTAS P/VINIF.- - OTRAS VARIED TINTAS P/VINIF.   - ;750;2022-09-10;105;DIFERIDO                      
MENDOZA                       ;SAN RAFAEL                    ;VINO TINTO                                                  ;-- -  - ;3000;2022-09-09;80;CONTADO                       
MENDOZA                       ;SAN RAFAEL                    ;VINO BLANCO                                                 ;-- -  - ;3870;2022-09-09;120;DIFERIDO                      
MENDOZA                       ;SAN RAFAEL                    ;VINO TINTO                                                  ;-- -  - ;1068;2022-09-09;120;DIFERIDO                      
MENDOZA                       ;LUJAN DE CUYO                 ;VINO TINTO                                                  ;-- -  - ;8150;2022-09-09;70;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;30053;2022-09-09;150;CONTADO                       
MENDOZA                       ;JUNIN                         ;VINO BLANCO                                                 ;-- -  - ;44332;2022-09-09;10;CONTADO                       
MENDOZA                       ;JUNIN                         ;VINO BLANCO                                                 ;-- -  - ;14829;2022-09-09;10;CONTADO                       
MENDOZA                       ;JUNIN                         ;VINO BLANCO                                                 ;-- -  - ;14251;2022-09-09;10;CONTADO                       
MENDOZA                       ;JUNIN                         ;VINO BLANCO                                                 ;-- -  - ;66240;2022-09-09;10;CONTADO                       
MENDOZA                       ;JUNIN                         ;VINO BLANCO                                                 ;-- -  - ;35850;2022-09-09;10;CONTADO                       
MENDOZA                       ;JUNIN                         ;VINO BLANCO                                                 ;-- -  - ;20298;2022-09-09;10;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;9000;2022-09-09;35;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;53000;2022-09-09;150;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;49000;2022-09-09;150;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;46460;2022-09-09;150;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;400000;2022-09-09;85;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO BLANCO                                                 ;-- -  - ;2243;2022-09-09;60;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;86000;2022-09-09;70;DIFERIDO                      
MENDOZA                       ;SAN RAFAEL                    ;VINO BLANCO                                                 ;-- -  - ;7920;2022-09-09;40;CONTADO                       
SAN JUAN                      ;VEINTICINCO DE MAYO           ;VINO TINTO                                                  ;-- -  - ;12484;2022-09-09;80;CONTADO                       
SAN JUAN                      ;VEINTICINCO DE MAYO           ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;19101;2022-09-09;50;CONTADO                       
SAN JUAN                      ;SAN MARTIN                    ;VINO BLANCO                                                 ;-- -  - ;53849;2022-09-09;60;CONTADO                       
