Vendedor Provincia;Vendedor Departamento;Producto;Variedad;Volumen (litros);Fecha;Precio;Forma de Pago
MENDOZA                       ;JUNIN                         ;MOSTO CONCENTRADO BLANCO                                    ;-- -  - ;1000;2022-07-21;80;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO VARIETAL TINTO                                         ;TANNAT-OTRAS VAR.BLANCAS P/VINIFICAR- - OTRAS VAR.BLANCAS P/VINIFICAR  - ;162135;2022-07-21;87,61;DIFERIDO                      
MENDOZA                       ;SAN RAFAEL                    ;VINO TINTO                                                  ;-- -  - ;8160;2022-07-21;45;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO BLANCO                                                 ;-- -  - ;60000;2022-07-21;85;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;100000;2022-07-21;85;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO BLANCO                                                 ;-- -  - ;172800;2022-07-21;60;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;32130;2022-07-21;84;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO BLANCO                                                 ;-- -  - ;162400;2022-07-21;60;DIFERIDO                      
MENDOZA                       ;MAIPU                         ;MOSTO CONCENTRADO RECTIFICADO BLANCO                        ;-- -  - ;446;2022-07-21;388,14;CONTADO                       
MENDOZA                       ;SAN RAFAEL                    ;VINO TINTO                                                  ;-- -  - ;225;2022-07-20;175;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;CABERNET SAUVIGNON-- -  - ;50000;2022-07-20;135;CONTADO                       
MENDOZA                       ;RIVADAVIA                     ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;1036;2022-07-20;61,86;CONTADO                       
MENDOZA                       ;RIVADAVIA                     ;VINO VARIETAL TINTO                                         ;BONARDA-- -  - ;65000;2022-07-20;60;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO BLANCO                                                 ;-- -  - ;88879;2022-07-20;30;DIFERIDO                      
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;11800;2022-07-20;175;CONTADO                       
MENDOZA                       ;GUAYMALLEN                    ;VINO DULCE NAT.VARIETAL BLANCO                              ;CHENIN-OTRAS VAR.BLANCAS P/VINIFICAR- - OTRAS VAR.BLANCAS P/VINIFICAR  - ;52000;2022-07-20;77,99;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;66820;2022-07-20;83;DIFERIDO                      
MENDOZA                       ;MAIPU                         ;VINO VARIETAL BLANCO                                        ;PEDRO GIMENEZ-OTRAS VAR.BLANCAS P/VINIFICAR- - OTRAS VAR.BLANCAS P/VINIFICAR  - ;249000;2022-07-20;73;CONTADO                       
MENDOZA                       ;RIVADAVIA                     ;VINO VARIETAL TINTO                                         ;CABERNET SAUVIGNON-- -  - ;8000;2022-07-20;87;DIFERIDO                      
MENDOZA                       ;LUJAN DE CUYO                 ;VINO RESERVA VARIETAL TINTO                                 ;MALBEC-- -  - ;5934;2022-07-20;97;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;71066;2022-07-20;97;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL BLANCO                                        ;TORRONTES RIOJANO-OTRAS VAR.BLANCAS P/VINIFICAR- - OTRAS VAR.BLANCAS P/VINIFICAR  - ;15000;2022-07-20;110;CONTADO                       
MENDOZA                       ;SANTA ROSA                    ;VINO VARIETAL TINTO                                         ;CABERNET SAUVIGNON-- -  - ;3782;2022-07-20;104,39;DIFERIDO                      
MENDOZA                       ;SANTA ROSA                    ;VINO BLANCO                                                 ;-- -  - ;50000;2022-07-20;55;DIFERIDO                      
MENDOZA                       ;JUNIN                         ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;2397000;2022-07-20;56,1;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;VINO VARIETAL BLANCO                                        ;PEDRO GIMENEZ-OTRAS VAR.BLANCAS P/VINIFICAR- - OTRAS VAR.BLANCAS P/VINIFICAR  - ;105000;2022-07-20;62,3;DIFERIDO                      
MENDOZA                       ;SANTA ROSA                    ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;13878;2022-07-20;55;DIFERIDO                      
MENDOZA                       ;SANTA ROSA                    ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;267800;2022-07-20;56,1;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;34970;2022-07-20;55;CONTADO                       
MENDOZA                       ;RIVADAVIA                     ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;116809;2022-07-20;35,08;CONTADO                       
MENDOZA                       ;JUNIN                         ;VINO BLANCO                                                 ;-- -  - ;2700000;2022-07-20;61,2;DIFERIDO                      
MENDOZA                       ;SANTA ROSA                    ;VINO BLANCO                                                 ;-- -  - ;71366;2022-07-20;58,47;DIFERIDO                      
MENDOZA                       ;SANTA ROSA                    ;VINO BLANCO                                                 ;-- -  - ;62330;2022-07-20;59,64;DIFERIDO                      
MENDOZA                       ;SANTA ROSA                    ;VINO BLANCO                                                 ;-- -  - ;767631;2022-07-20;59,64;DIFERIDO                      
MENDOZA                       ;SANTA ROSA                    ;VINO VARIETAL TINTO                                         ;TEMPRANILLO-- -  - ;27415;2022-07-20;85;DIFERIDO                      
MENDOZA                       ;SANTA ROSA                    ;VINO VARIETAL TINTO                                         ;CABERNET SAUVIGNON-- -  - ;44264;2022-07-20;106,47;DIFERIDO                      
MENDOZA                       ;SANTA ROSA                    ;VINO TINTO                                                  ;-- -  - ;12397;2022-07-20;82,64;DIFERIDO                      
MENDOZA                       ;SANTA ROSA                    ;VINO VARIETAL TINTO                                         ;BONARDA-OTRAS VAR. ROSADAS P/VINIFICAR- - OTRAS VAR. ROSADAS P/VINIFICAR - ;123831;2022-07-20;82,64;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;VINO VARIETAL TINTO                                         ;MALBEC-OTRAS VAR.BLANCAS P/VINIFICAR- - OTRAS VAR.BLANCAS P/VINIFICAR  - ;250000;2022-07-20;110,6;DIFERIDO                      
MENDOZA                       ;SANTA ROSA                    ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;7907;2022-07-20;82,64;DIFERIDO                      
MENDOZA                       ;SANTA ROSA                    ;VINO VARIETAL TINTO                                         ;SYRAH  (SHIRAZ-SIRAH)-OTRAS VAR. ROSADAS P/VINIFICAR- - OTRAS VAR. ROSADAS P/VINIFICAR - ;54964;2022-07-20;85,01;DIFERIDO                      
MENDOZA                       ;SANTA ROSA                    ;VINO VARIETAL TINTO                                         ;SYRAH  (SHIRAZ-SIRAH)-OTRAS VAR. ROSADAS P/VINIFICAR- - OTRAS VAR. ROSADAS P/VINIFICAR - ;3366;2022-07-20;83,34;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;VINO VARIETAL TINTO                                         ;MERLOT-OTRAS VAR.BLANCAS P/VINIFICAR- - OTRAS VAR.BLANCAS P/VINIFICAR  - ;60000;2022-07-20;93,84;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;5000;2022-07-20;55;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;51899;2022-07-20;56,1;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;VINO TINTO                                                  ;-- -  - ;287261;2022-07-20;81,6;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;VINO BLANCO                                                 ;-- -  - ;191430;2022-07-20;61,2;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;VINO BLANCO                                                 ;-- -  - ;78032;2022-07-20;61,2;DIFERIDO                      
MENDOZA                       ;LAS HERAS                     ;VINO VARIETAL TINTO                                         ;CABERNET SAUVIGNON-OTRAS VAR.BLANCAS P/VINIFICAR- - OTRAS VAR.BLANCAS P/VINIFICAR  - ;43500;2022-07-20;106,48;DIFERIDO                      
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;12216;2022-07-20;120;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO VARIETAL BLANCO                                        ;TORRONTES RIOJANO-OTRAS VAR.BLANCAS P/VINIFICAR- - OTRAS VAR.BLANCAS P/VINIFICAR  - ;53100;2022-07-20;62,3;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO VARIETAL BLANCO                                        ;PEDRO GIMENEZ-OTRAS VAR.BLANCAS P/VINIFICAR- - OTRAS VAR.BLANCAS P/VINIFICAR  - ;122000;2022-07-20;62,3;CONTADO                       
MENDOZA                       ;JUNIN                         ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;7220;2022-07-20;40;DIFERIDO                      
MENDOZA                       ;JUNIN                         ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;3723;2022-07-20;40;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO BLANCO                                                 ;-- -  - ;1779;2022-07-20;60;DIFERIDO                      
SAN JUAN                      ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;125700;2022-07-20;84;DIFERIDO                      
SALTA                         ;SAN CARLOS                    ;VINO BLANCO                                                 ;-- -  - ;30100;2022-07-20;66;DIFERIDO                      
MENDOZA                       ;MAIPU                         ;VINO VARIETAL A CERTIFICAR TINTO                            ;MERLOT-- -  - ;5694;2022-07-19;115;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO VARIETAL A CERTIFICAR TINTO                            ;BONARDA-- -  - ;14286;2022-07-19;108;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO VARIETAL A CERTIFICAR TINTO                            ;MALBEC-- -  - ;57642;2022-07-19;150;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO VARIETAL A CERTIFICAR TINTO                            ;SYRAH  (SHIRAZ-SIRAH)-- -  - ;15301;2022-07-19;123;CONTADO                       
MENDOZA                       ;TUPUNGATO                     ;VINO VARIETAL A CERTIFICAR BLANCO                           ;SAUVIGNON-- -  - ;18408;2022-07-19;146;CONTADO                       
MENDOZA                       ;TUPUNGATO                     ;VINO VARIETAL A CERTIFICAR BLANCO                           ;SEMILLON-- -  - ;4368;2022-07-19;123;CONTADO                       
MENDOZA                       ;TUPUNGATO                     ;VINO VARIETAL A CERTIFICAR BLANCO                           ;CHARDONNAY-- -  - ;12792;2022-07-19;146;CONTADO                       
MENDOZA                       ;LAVALLE                       ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;21333;2022-07-19;45;CONTADO                       
MENDOZA                       ;SAN CARLOS                    ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;2000;2022-07-19;45;CONTADO                       
MENDOZA                       ;MAIPU                         ;MOSTO CONCENTRADO RECTIFICADO BLANCO                        ;-- -  - ;3000;2022-07-19;260;CONTADO                       
MENDOZA                       ;SAN CARLOS                    ;VINO VARIETAL A CERTIFICAR TINTO                            ;MALBEC-- -  - ;16340;2022-07-19;100;CONTADO                       
MENDOZA                       ;TUPUNGATO                     ;VINO VARIETAL TINTO                                         ;BONARDA-- -  - ;2060;2022-07-19;170;CONTADO                       
MENDOZA                       ;JUNIN                         ;VINO TINTO                                                  ;-- -  - ;100000;2022-07-19;85;DIFERIDO                      
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;11800;2022-07-19;175;CONTADO                       
MENDOZA                       ;MAIPU                         ;MOSTO CONCENTRADO RECTIFICADO BLANCO                        ;-- -  - ;885;2022-07-19;327;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;269090;2022-07-19;45;DIFERIDO                      
MENDOZA                       ;LUJAN DE CUYO                 ;MOSTO CONCENTRADO RECTIFICADO BLANCO                        ;-- -  - ;2135;2022-07-19;360,95;CONTADO                       
MENDOZA                       ;GUAYMALLEN                    ;VINO VARIETAL TINTO                                         ;MERLOT-- -  - ;3000;2022-07-19;145;CONTADO                       
MENDOZA                       ;SAN CARLOS                    ;VINO VARIETAL TINTO                                         ;MALBEC-OTRAS VARIED TINTAS P/VINIF.- - OTRAS VARIED TINTAS P/VINIF.   - ;933;2022-07-19;25;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;1500;2022-07-19;80;CONTADO                       
SAN JUAN                      ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;266300;2022-07-19;85;DIFERIDO                      
MENDOZA                       ;JUNIN                         ;VINO BLANCO                                                 ;-- -  - ;34642;2022-07-19;25;DIFERIDO                      
MENDOZA                       ;JUNIN                         ;VINO TINTO                                                  ;-- -  - ;26830;2022-07-19;25;DIFERIDO                      
MENDOZA                       ;JUNIN                         ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;16835;2022-07-19;25;DIFERIDO                      
MENDOZA                       ;JUNIN                         ;VINO BLANCO                                                 ;-- -  - ;22406;2022-07-19;25;DIFERIDO                      
MENDOZA                       ;JUNIN                         ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;6137;2022-07-19;25;DIFERIDO                      
MENDOZA                       ;TUPUNGATO                     ;VINO VARIETAL TINTO                                         ;BONARDA-- -  - ;2060;2022-07-19;170;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL BLANCO                                        ;TORRONTES RIOJANO-- -  - ;195200;2022-07-19;80;CONTADO                       
SALTA                         ;CAFAYATE                      ;VINO VARIETAL BLANCO                                        ;TORRONTES RIOJANO-- -  - ;2562;2022-07-19;80;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;MOSTO CONCENTRADO RECTIFICADO BLANCO                        ;-- -  - ;3000;2022-07-19;364;DIFERIDO                      
SAN JUAN                      ;CAUCETE                       ;VINO VARIETAL BLANCO                                        ;UGNI BLANC-TORRONTES SANJUANINO- - TORRONTES SANJUANINO           - ;60000;2022-07-19;0,84;DIFERIDO                      
MENDOZA                       ;GENERAL ALVEAR                ;VINO TINTO                                                  ;-- -  - ;17887;2022-07-19;50;CONTADO                       
MENDOZA                       ;TUPUNGATO                     ;VINO VARIETAL TINTO                                         ;CABERNET FRANC-- -  - ;2500;2022-07-19;200;CONTADO                       
MENDOZA                       ;JUNIN                         ;VINO VARIETAL BLANCO                                        ;CHARDONNAY-OTRAS VAR.BLANCAS P/VINIFICAR- - OTRAS VAR.BLANCAS P/VINIFICAR  - ;150000;2022-07-19;150;DIFERIDO                      
MENDOZA                       ;JUNIN                         ;VINO VARIETAL BLANCO                                        ;CHARDONNAY-OTRAS VAR.BLANCAS P/VINIFICAR- - OTRAS VAR.BLANCAS P/VINIFICAR  - ;110000;2022-07-19;150;DIFERIDO                      
MENDOZA                       ;JUNIN                         ;VINO VARIETAL BLANCO                                        ;CHENIN-OTRAS VAR.BLANCAS P/VINIFICAR- - OTRAS VAR.BLANCAS P/VINIFICAR  - ;100000;2022-07-19;110;DIFERIDO                      
MENDOZA                       ;JUNIN                         ;VINO VARIETAL BLANCO                                        ;TORRONTES RIOJANO-OTRAS VAR.BLANCAS P/VINIFICAR- - OTRAS VAR.BLANCAS P/VINIFICAR  - ;90000;2022-07-19;110;DIFERIDO                      
MENDOZA                       ;TUPUNGATO                     ;VINO VARIETAL TINTO                                         ;CABERNET FRANC-- -  - ;2500;2022-07-19;200;CONTADO                       
MENDOZA                       ;TUPUNGATO                     ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;675;2022-07-19;70;CONTADO                       
MENDOZA                       ;JUNIN                         ;VINO VARIETAL BLANCO                                        ;SAUVIGNON-OTRAS VAR.BLANCAS P/VINIFICAR- - OTRAS VAR.BLANCAS P/VINIFICAR  - ;90000;2022-07-19;150;CONTADO                       
MENDOZA                       ;JUNIN                         ;VINO VARIETAL BLANCO                                        ;CHARDONNAY-OTRAS VAR.BLANCAS P/VINIFICAR- - OTRAS VAR.BLANCAS P/VINIFICAR  - ;60000;2022-07-19;150;DIFERIDO                      
SAN JUAN                      ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;1100000;2022-07-19;87;DIFERIDO                      
MENDOZA                       ;SAN RAFAEL                    ;VINO TINTO                                                  ;-- -  - ;58680;2022-07-19;70;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO BLANCO                                                 ;-- -  - ;13500;2022-07-19;65;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO ROSADO                                                 ;-- -  - ;18603;2022-07-19;65;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO ROSADO                                                 ;-- -  - ;12917;2022-07-19;65;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO ROSADO                                                 ;-- -  - ;25000;2022-07-19;65;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO ROSADO                                                 ;-- -  - ;25000;2022-07-19;65;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;900;2022-07-19;40;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;200000;2022-07-19;83;DIFERIDO                      
MENDOZA                       ;JUNIN                         ;VINO VARIETAL TINTO                                         ;MALBEC-OTRAS VARIED TINTAS P/VINIF.- - OTRAS VARIED TINTAS P/VINIF.   - ;283865;2022-07-19;30;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;15030;2022-07-19;60;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;44970;2022-07-19;60;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;3135;2022-07-19;100;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO ROSADO                                                 ;-- -  - ;2486;2022-07-19;62;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;58412;2022-07-19;65;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO BLANCO                                                 ;-- -  - ;16243;2022-07-19;60;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;4499;2022-07-19;60;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO VARIETAL A CERTIFICAR TINTO                            ;CABERNET SAUVIGNON-- -  - ;851;2022-07-19;100;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO VARIETAL A CERTIFICAR TINTO                            ;MALBEC-- -  - ;1512;2022-07-19;100;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO BLANCO                                                 ;-- -  - ;20000;2022-07-19;55;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL BLANCO                                        ;TORRONTES RIOJANO-- -  - ;297600;2022-07-19;80;CONTADO                       
MENDOZA                       ;LAVALLE                       ;VINO VARIETAL TINTO                                         ;BONARDA-- -  - ;300000;2022-07-19;87,61;CONTADO                       
MENDOZA                       ;LAVALLE                       ;VINO VARIETAL TINTO                                         ;BONARDA-OTRAS VAR. ROSADAS P/VINIFICAR- - OTRAS VAR. ROSADAS P/VINIFICAR - ;460000;2022-07-19;87,61;CONTADO                       
MENDOZA                       ;LAVALLE                       ;VINO VARIETAL BLANCO                                        ;TORRONTES RIOJANO-OTRAS VAR.BLANCAS P/VINIFICAR- - OTRAS VAR.BLANCAS P/VINIFICAR  - ;100000;2022-07-19;66,47;CONTADO                       
MENDOZA                       ;LAVALLE                       ;VINO VARIETAL BLANCO                                        ;PEDRO GIMENEZ-- -  - ;100000;2022-07-19;70,69;CONTADO                       
MENDOZA                       ;LAVALLE                       ;VINO BLANCO                                                 ;-- -  - ;216792;2022-07-19;61,2;CONTADO                       
LA RIOJA                      ;CHILECITO                     ;VINO VARIETAL BLANCO                                        ;TORRONTES RIOJANO-- -  - ;1028300;2022-07-19;80;CONTADO                       
MENDOZA                       ;GUAYMALLEN                    ;MOSTO CONCENTRADO RECTIFICADO BLANCO                        ;-- -  - ;2000;2022-07-19;364;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;15600;2022-07-18;15,38;DIFERIDO                      
MENDOZA                       ;MAIPU                         ;VINO TINTO                                                  ;-- -  - ;1374;2022-07-18;133,3;CONTADO                       
MENDOZA                       ;MAIPU                         ;VINO TINTO                                                  ;-- -  - ;12366;2022-07-18;133,3;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL BLANCO                                        ;TORRONTES RIOJANO-- -  - ;675;2022-07-18;317,3;CONTADO                       
MENDOZA                       ;TUNUYAN                       ;VINO TINTO                                                  ;-- -  - ;17199;2022-07-18;146,4;CONTADO                       
SALTA                         ;CAFAYATE                      ;VINO VARIETAL BLANCO                                        ;TORRONTES RIOJANO-- -  - ;30000;2022-07-18;105;DIFERIDO                      
MENDOZA                       ;MAIPU                         ;VINO VARIETAL BLANCO                                        ;CHARDONNAY-OTRAS VAR.BLANCAS P/VINIFICAR- - OTRAS VAR.BLANCAS P/VINIFICAR  - ;459;2022-07-18;415,67;CONTADO                       
MENDOZA                       ;SAN RAFAEL                    ;MOSTO CONCENTRADO BLANCO                                    ;-- -  - ;30000;2022-07-18;304,31;DIFERIDO                      
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL BLANCO                                        ;CHARDONNAY-- -  - ;5300;2022-07-18;170;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO BLANCO                                                 ;-- -  - ;22833;2022-07-18;45;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO BLANCO                                                 ;-- -  - ;37167;2022-07-18;45;CONTADO                       
MENDOZA                       ;RIVADAVIA                     ;VINO BLANCO                                                 ;-- -  - ;192182;2022-07-18;50;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO BLANCO                                                 ;-- -  - ;24000;2022-07-18;62;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO VARIETAL TINTO                                         ;MALBEC-OTRAS VARIED TINTAS P/VINIF.- - OTRAS VARIED TINTAS P/VINIF.   - ;37325;2022-07-18;115;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;42925;2022-07-18;110;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO VARIETAL TINTO                                         ;MALBEC-OTRAS VARIED TINTAS P/VINIF.- - OTRAS VARIED TINTAS P/VINIF.   - ;37325;2022-07-18;115;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;81325;2022-07-18;110;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;VINO VARIETAL TINTO                                         ;MALBEC-OTRAS VARIED TINTAS P/VINIF.- - OTRAS VARIED TINTAS P/VINIF.   - ;200000;2022-07-18;180;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;850000;2022-07-18;81;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO BLANCO                                                 ;-- -  - ;100000;2022-07-18;62;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;4000;2022-07-18;110;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO VARIETAL TINTO                                         ;MALBEC-OTRAS VAR.BLANCAS P/VINIFICAR- - OTRAS VAR.BLANCAS P/VINIFICAR  - ;675;2022-07-18;70;DIFERIDO                      
MENDOZA                       ;GUAYMALLEN                    ;VINO BLANCO                                                 ;-- -  - ;63638;2022-07-18;40;CONTADO                       
MENDOZA                       ;GUAYMALLEN                    ;VINO BLANCO                                                 ;-- -  - ;156900;2022-07-18;40;CONTADO                       
SAN JUAN                      ;CHIMBAS                       ;VINO VARIETAL TINTO                                         ;MALBEC-OTRAS VARIED TINTAS P/VINIF.- - OTRAS VARIED TINTAS P/VINIF.   - ;24000;2022-07-18;50;DIFERIDO                      
SAN JUAN                      ;CHIMBAS                       ;VINO VARIETAL TINTO                                         ;MALBEC-OTRAS VARIED TINTAS P/VINIF.- - OTRAS VARIED TINTAS P/VINIF.   - ;96000;2022-07-18;50;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;23000;2022-07-18;33;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;254400;2022-07-18;125;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;MOSTO SULFITADO BLANCO                                      ;-- -  - ;572380;2022-07-18;45;DIFERIDO                      
MENDOZA                       ;SANTA ROSA                    ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;13694;2022-07-18;80;DIFERIDO                      
RIO NEGRO                     ;GENERAL ROCA                  ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;1000;2022-07-18;150;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO VARIETAL TINTO                                         ;MALBEC-OTRAS VAR.BLANCAS P/VINIFICAR- - OTRAS VAR.BLANCAS P/VINIFICAR  - ;4410;2022-07-18;286,19;DIFERIDO                      
MENDOZA                       ;TUPUNGATO                     ;VINO VARIETAL TINTO                                         ;BONARDA-- -  - ;15000;2022-07-18;40;CONTADO                       
MENDOZA                       ;MAIPU                         ;ARROPE DE UVA                                               ;-- -  - ;16000;2022-07-18;250;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;43757;2022-07-18;86;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;168741;2022-07-18;86;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO TINTO                                                  ;-- -  - ;50000;2022-07-18;86;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO BLANCO                                                 ;-- -  - ;70796;2022-07-18;61;DIFERIDO                      
MENDOZA                       ;SAN MARTIN                    ;VINO BLANCO                                                 ;-- -  - ;10404;2022-07-18;61;DIFERIDO                      
MENDOZA                       ;SAN CARLOS                    ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;210;2022-07-18;90;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO BLANCO                                                 ;-- -  - ;3000;2022-07-18;55;CONTADO                       
MENDOZA                       ;GUAYMALLEN                    ;VINO TINTO                                                  ;-- -  - ;90654;2022-07-18;40;CONTADO                       
MENDOZA                       ;LA PAZ                        ;VINO VARIETAL TINTO                                         ;CABERNET FRANC-OTRAS VAR.BLANCAS P/VINIFICAR- - OTRAS VAR.BLANCAS P/VINIFICAR  - ;1144;2022-07-18;145;CONTADO                       
MENDOZA                       ;LUJAN DE CUYO                 ;VINO VARIETAL TINTO                                         ;MALBEC-- -  - ;11800;2022-07-18;175;CONTADO                       
MENDOZA                       ;SAN MARTIN                    ;VINO BLANCO                                                 ;-- -  - ;1500000;2022-07-18;61;DIFERIDO                      
MENDOZA                       ;RIVADAVIA                     ;VINO TINTO                                                  ;-- -  - ;15000;2022-07-18;40;CONTADO                       
MENDOZA                       ;GENERAL ALVEAR                ;VINO VARIETAL BLANCO                                        ;TORRONTES MENDOCINO-- -  - ;10000;2022-07-18;106,48;DIFERIDO                      
